,clean_text,translated_text,sentimen_score,sentimen
653,ideal ya banding total biaya tahun seluruh biaya yang timbul baik mobil listrik maupun bbm dan ingat banding mobil dengan level yang sama jangan banding ioniq dengan mobil gocar,"ideal, compare the total yearly costs, all costs incurred for both electric and fuel cars and remember, compare cars of the same level, don't compare ioniq with gocar",0.5267,Positif
654,bagaimana kalau mobil listrik yang garansi baterai nya lifetime,What about an electric car with a lifetime battery guarantee?,0.25,Positif
655,mobil listrik itu batas mobilitas manusia penuh charge cuma bisa 200km terus tempat cas masih batas dan sekali cas itu bisa 68 jam buat penuh pom bensin saja antri sudah panjang itu ada 3 mobil antre ngecas saja sudah 24 jam bisa pasang tenda inap,"Electric cars are the limit of human mobility on a full charge, they can only be 200km, then the charging space is still limited and once charged, it can be full for 68 hours at the gas station, the queue is already long, there are 3 cars queuing to charge, it's already 24 hours, you can put up a tent to stay overnight.",-0.4019,Negatif
656,saya heran mobil listrik di indonesia sudah ada 6 tahun ini gantung guna ya seperti ponsel yang ada pakai masak 2 th harus ganti baterai wkwkwk,"I'm surprised that electric cars in Indonesia have been around for 6 years and they're no longer useful, like cell phones that have been used for 2 years and have to replace the battery, hahaha",0.8271,Positif
657,hyundai kasih garansi baterai 8 tahun beberapa mobil listrik merk lain juga kurleb sama masa garansi jadi ganti baterai laku minimal telah 8 tahun pakai bisa jadi lebih awet dan hitung juga turun harga baterai,"Hyundai gives an 8 year battery guarantee, some other brands of electric cars also have the same warranty period, so replace the battery if you have used it for at least 8 years, so it will last longer and the battery price also goes down.",0.25,Positif
658,lebih murah mobil listrik koq biaya bulananya,The monthly cost of an electric car is cheaper,0.0,Netral
659,tidak usah dipikirin mas orang sudah mampu beli mobil listrik arti dia mampu awat juga se simpel,"You don't need to think about it, bro, people can afford to buy an electric car, meaning they can manage it as easily as possible",0.34,Positif
660,ajar dari film who killed the electric car benar teknologi ini sudah bisa capai dengan murah tahun 1997 tapi tidak untung banyak pihak di film lanjut who saved the electric car muncul tesla dengan gaya mobil listrik sport yang mahal,"The lesson from the film Who Killed the Electric Car is true that this technology could already be achieved cheaply in 1997 but to no avail, many people in the follow-up film Who Saved the Electric Car Tesla appeared with the style of an expensive electric sports car",0.0129,Positif
661,lhokok yang hitung cuma biaya ganti baterei saja lha kalau mobil itu mau aspal batereinya kan harus di isi apa gratis tidak ada keluar ongkos listrik,"Well, the only thing that counts is the cost of replacing the battery. Well, if the car wants asphalt, the battery has to be filled or it's free, there's no electricity costs.",0.6486,Positif
662,diskusi tarik coba simulasi begini 1 biaya baterai vs nilai susut mobil konvensional nilai susut mobil ev baterai 2 biaya tagih listrik vs dengan biaya konsumsi bbm nb tidak masuk aspek finansial kait pajak kredit bunga beli dan lain mungkin akan tarik,"interesting discussion, try a simulation like this 1 battery cost vs depreciation value of conventional cars depreciation value of EV car battery 2 electricity bill costs vs fuel consumption costs nb not included in the financial aspect related to taxes, credits, interest, purchase and other things, maybe it will be interesting",0.9451,Positif
663,lihat orang bahas mobil listrik vs bensin jadi pikir mau beli mobil listrik cari yang 7 seater harga masih 2 milyar asuk,"I see people discussing electric vs petrol cars, so I think about buying an electric car, looking for a 7 seater, the price is still around 2 billion",0.0,Netral
664,mobil listrik min,electric car min,0.0,Netral
665,kalau saya sih masih nikmat mobil bbm karena toh pada akhir kita harus ganti listrik kan jadi buat saya ngapain buru2 saya mau nikmatin mobil bbm,"I still enjoy fueled cars because in the end we have to replace electricity, right? So what am I doing in a hurry? I want to enjoy fueled cars.",0.7941,Positif
666,ya inti mobilmotor listrik itu bukan untuk mobil satu2nya atau mobil utama lagi yang beli itu pasti sudah ngerti dan sering gonta ganti mobil belum servis gratis habis,"Yes, the point of an electric motorbike is not for the only car or the main car, but those who buy it must already understand it and often change cars without the free service running out.",-0.4025,Negatif
667,mobil super keren denger2 mobil listrik dan bisa terbang,super cool car I heard that cars are electric and can fly,0.7351,Positif
668,kampas rem paling awet mobil listrik begitu mobil hybrid begitu mobil manual gtgtgtgtgt mobil matic kenapa ya karena engine brake regen brake,"the most durable brake linings are electric cars, so are hybrid cars, so are manual cars, gtgtgtgtgt automatic cars, why is that because the engine brake regen brake",0.0,Netral
669,baik ganti mobil listrik tidak sih biar tidak usah gonta ganti oli lagi jadi uang serum tidak bisa di ganggu gugat,It's better to change to an electric car so that you don't have to change the oil anymore so that the serum money can't be disputed,0.6041,Positif
670,tidak usah hitung biaya servicenya kak anggep saja tidak ada hitung ongkos guna energi saja bulan mobil bakar 23 juta mobil listrik 200300 ribu dengan hitung pp 40km hari,"You don't need to calculate the service costs, bro, don't just calculate the costs for using energy, just a month for burning cars, 23 million electric cars, 200,300 thousand, calculating pp, 40 km per day",0.2732,Positif
671,kamu masih mau beli mobil motor listrik,You still want to buy an electric motorbike,0.0772,Positif
672,cocok kirim ke wa grub keluarga yang ribut minta motorsepedamobil listrik,"Suitable for sending to WA groups of families who are clamoring for motorbikes, electric cars",0.0,Netral
673,mobil listrik nanti juga murah kalau sudah banyak kalau pabrikan mobil hybrid tidak buat mobil listrik sekarang paling juga tinggal,"Electric cars will also be cheaper later when there are many of them. If hybrid car manufacturers don't make electric cars now, they'll probably just leave them.",-0.0516,Negatif
674,jaman sekarang macet mana mana kalau masih ragu sama mobil listrik saya rekomen banget ini wuling new almaz rs pro hybrid karena desain keren bantu hemat bbm dan yang penting harga tidak,"Nowadays there are traffic jams everywhere. If you are still unsure about electric cars, I really recommend this Wuling New Almaz RS Pro Hybrid because the cool design helps save fuel and the important thing is the price is not",0.8655,Positif
675,wkwkwkwk truee telah test drive ioniq 5 saya putus beli binguo saja lebih enak lebih gesit sama mobil listrik,"hahaha, truee, I've test driven the Ioniq 5, I just decided to buy Binguo, it's better and more agile with an electric car",0.7579,Positif
676,belum lagi inventaris mobil listrik,not to mention electric car inventory,0.0,Netral
677,betul yang orang kaya enak bisa punya minimal 2 mobil pakai bbm dan listrik di dalam kota bisa pakai listrik,It's true that rich people can have at least 2 cars that use fuel and electricity. In the city they can use electricity,0.7506,Positif
678,kalau saya boleh opini sini moga baca oleh perintah mesti proyek mobil bbg lanjut daripada mobil listrik yang belum siap infrastruktur,"If I may have an opinion here, please read the order that the bbg car project should continue rather than electric cars which are not yet ready for infrastructure",0.049,Positif
679,iya asa juga sales hyundai sulit jual mobil listrik dapat lapor nya,"Yes, it's also difficult for Hyundai sales to sell electric cars to report it",0.0516,Positif
680,njisss kira semua orang punya duit kali ya buat beli mobil walaupun jadi mobil listrik tetap saja rugi sini saja trotoar mereka anggap seperti hias saja buat asal asal ntah mana lah dana nya,"njisss, I think everyone has money to buy a car, even if it's an electric car, it's still a loss here, they just treat the sidewalks as decoration, they don't know where the money is",0.1027,Positif
681,untuk kasus nissan kicks series hybrid sama persis karena tari yang di roda datengnya 100 dari motor listrik,"For the case of the Nissan Kicks Series Hybrid, it is exactly the same because the power coming from the wheels comes 100% from the electric motor.",0.0,Netral
682,mobil listrik,electric car,0.0,Netral
683,beli mobil listrik biar kurang polusi udara,Buy an electric car to reduce air pollution,0.0,Netral
684,buat yang mau beli mobil jangan buru2 karena sekarang trendnya sudah alih ke mobil listrik tetapi harga ev itu sendiri lagi turun terus iring tingkat pasok di china sana malah sudah oversupply nanti akan ada masa harga byd atau bahkan tesla cuma 100 juta baru deh kita beli,"For those of you who want to buy a car, don't rush because now the trend has shifted to electric cars, but the price of EVs itself continues to fall along with supply levels in China. In fact, there is already an oversupply. Later, there will be a time when the price of BYD or even Tesla will only be 100 million, then we'll buy it.",0.0387,Positif
685,kan mobil listrik jangan mesum begitu nanti sama loh sama,"Don't be so obscene about electric cars, you'll be the same",-0.7065,Negatif
